sku,department,category,brand,name,image_1,image_2,image_3,image_4,correct_images
T40W220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 50ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W220-4.jpg,0
T40W320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON MAGENTA 50ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W320-4.jpg,0
T40W420,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON YELLOW 50ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T40W420-4.jpg,0
T41P220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P220-4.jpg,0
T41P320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON MAGENTA 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P320-4.jpg,0
T41P420,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON amarillo 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P420-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P420-4.jpg,0
T41P520,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON negro 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P520-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P520-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P520-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T41P520-4.jpg,0
T44H120,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Negro foto CART 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H120-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H120-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H120-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H120-4.jpg,0
T44H220,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H220-4.jpg,0
T44H320,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Magenta vivido 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H320-4.jpg,0
T44H420,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON amarillo 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H420-4.jpg,0
T44H520,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CYAN claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H520-4.jpg,0
T44H620,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON V-LT-M INK CART 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H620-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H620-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H620-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H620-4.jpg,0
T44H720,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON negro claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H720-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H720-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H720-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H720-4.jpg,0
T44H820,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON negro mate 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H820-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H820-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H820-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H820-4.jpg,0
T44H920,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho de tinta EPSON PRO12 Gris Claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H920-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H920-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H920-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T44H920-4.jpg,0
T48L320,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho de tinta EPSON PRO6 Magenta 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T48L320-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T48L320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T48L320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T48L320-4.jpg,0
T49H100,Impresión,"Suministros de impresión",EPSON,"Botella EPSON T49H negro 140ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H100-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H100-4.jpg,0
T49H200,Impresión,"Suministros de impresión",EPSLFPS,"Botella EPSON T49H CYAN 140ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H200-4.jpg,0
T49H300,Impresión,"Suministros de impresión",EPSON,"Botella EPSON T49H magenta 140ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H300-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H300-4.jpg,0
T49H400,Impresión,"Suministros de impresión",EPSON,"Botella EPSON T49H amarillo 140ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H400-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H400-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H400-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49H400-4.jpg,0
T49M120,Impresión,"Suministros de impresión",EPSON,"Botella EPSON negra 140 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M120-4.jpg,0
T49M220,Impresión,"Suministros de impresión",EPSON,"Botella EPSON T49H CYAN 140 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M220-4.jpg,0
T49M320,Impresión,"Suministros de impresión",EPSON,"Botella EPSON magenta 140 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M320-4.jpg,0
T49M420,Impresión,"Suministros de impresión",EPSON,"Botella EPSON amarillo 140 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T49M420-4.jpg,0
T55K100,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro Foto 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K100-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K100-4.jpg,0
T55K200,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K200-4.jpg,0
T55K300,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON magenta vivido 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K300-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K300-4.jpg,0
T55K400,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON amarillo 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K400-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K400-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K400-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K400-4.jpg,0
T55K500,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K500-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K500-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K500-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K500-4.jpg,0
T55K600,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Magenta claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K600-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K600-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K600-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K600-4.jpg,0
T55K700,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON negro claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K700-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K700-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K700-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K700-4.jpg,0
T55K800,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro mate 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K800-4.jpg,0
T55K900,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho de tinta EPSON Gris Claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K900-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K900-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K900-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55K900-4.jpg,0
T55KA00,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho de tinta EPSON Naranja 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55KA00-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55KA00-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55KA00-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T55KA00-4.jpg,0
T603100,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson Stylus Pro Photo negro 7800/9800",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603100-4.jpg,0
T603200,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson Stylus Pro Photo Cyan7800/9800",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603200-4.jpg,0
T603300,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON magenta vivido 220ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603300-4.jpg,0
T603900,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho de tinta EPSON Negro Claro Claro 220ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603900-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603900-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603900-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T603900-4.jpg,0
T619000,Impresión,"Accesorios de impresión",EPSON,"Caja de mantenimiento EPSON para P4900 P5000",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619000-4.jpg,0
T619300,Impresión,"Accesorios de impresión",EPSLFPS,"Caja de mantenimiento de tinta EPSON serie T",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619300-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T619300-4.jpg,0
T636600,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Magenta claro vivo 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636600-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636600-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636600-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636600-4.jpg,0
T636700,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Negro claro 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636700-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636700-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636700-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T636700-4.jpg,0
T693100,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693100-4.jpg,0
T693200,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN 350ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T693200-4.jpg,0
T694100,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON Negro Foto 700ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694100-4.jpg,0
T694200,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON CIAN 700 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694200-4.jpg,0
T694300,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Magenta 700 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694300-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694300-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694300-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694300-4.jpg,0
T694400,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Amarillo 700 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694400-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694400-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694400-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694400-4.jpg,0
T694500,Impresión,"Suministros de impresión",EPSLFPS,"Cartucho EPSON Negro Mate 700 ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694500-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694500-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694500-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T694500-4.jpg,0
T699700,Impresión,"Accesorios de impresión",EPSON,"Caja de mantenimiento de tinta EPSON serie P",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T699700-4.jpg,0
T748XXL120-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Negra WF-6090/6590",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL120-AL-4.jpg,0
T748XXL220-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Cyan WF-6090/6590",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL220-AL-4.jpg,0
T748XXL320-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Magenta WF-6090/6590",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL320-AL-4.jpg,0
T748XXL420-AL,Impresión,"Suministros de impresión",EPSON,"Cartucho Epson de tinta Amarillo WF-6090/6590",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T748XXL420-AL-4.jpg,0
T913200,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON CIAN 200ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913200-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913200-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913200-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913200-4.jpg,0
T913400,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON AMARILLO 200ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913400-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913400-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913400-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913400-4.jpg,0
T913600,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON MAGENTA CLARO 200ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913600-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913600-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913600-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913600-4.jpg,0
T913700,Impresión,"Suministros de impresión",EPSON,"Cartucho EPSON NEGRO CLARO 200ML",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913700-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913700-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913700-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T913700-4.jpg,0
T941120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de Tinta Epson Negra WF-C5790/5290",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T941120-AL-4.jpg,0
T942120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de tinta Epson negra para WF-5790",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T942120-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T942120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T942120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T942120-AL-4.jpg,0
T961120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa de Tinta Epson Negra alta Cap. WF-M5799/5299",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T961120-AL-4.jpg,0
T962120-AL,Impresión,"Suministros de impresión",EPSON,"Bolsa d Tinta Epson Negra Extra/alta WF-M5799/5299",https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/EPSON-T962120-AL-4.jpg,0
TN830XL,Impresión,"Suministros de impresión",BROTHER,"Tóner Negro Brother rendimiento 3.000 Pág",https://sedvirtual.sedcolombia.com.co/stockimages/BROTHER-TN830XL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BROTHER-TN830XL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BROTHER-TN830XL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BROTHER-TN830XL-4.jpg,0
