sku,department,category,brand,name,image_1,image_2,image_3,image_4,correct_images
9A226LT#ABM,Computadores,Portátiles,HP,"Portatil HP  440 G9 14' Intel I7 1255U 16GB 512SSD Win 11 1 año garantia + Combo","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9A226LT#ABM -1.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9A226LT#ABM -2.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9A226LT#ABM -3.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9A226LT#ABM -4.jpg",0
9G4B8LA#ABM,Computadores,Portátiles,HP,"Portatil HP  240G9 14'  Intel Ci5 1235U 8GB 512SSD Windows 11 1 año garantia",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9G4B8LA#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9G4B8LA#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9G4B8LA#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9G4B8LA#ABM-4.jpg,0
9H.JMW77.13L,Proyectores,Proyectores,BENQ,"Proyector Educativo BenQ MW826STH 3500 Lumens WXGA",https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9HJMW7713L-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9HJMW7713L-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9HJMW7713L-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9HJMW7713L-4.jpg,0
9H.JNC77.15L,Proyectores,Proyectores,BENQ,"Proyector Láser BenQ LU935ST 5500 Lumens WUXGA",,,,,4
9H.JNE77.1HL,Proyectores,Proyectores,BENQ,"Proyector BenQ Lampara MX560 4000 Lumens XGA 3y",https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9H.JNE77.1HL-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9H.JNE77.1HL-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9H.JNE77.1HL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9H.JNE77.1HL-4.jpg,0
9H.JRE77.13L,Proyectores,Proyectores,BENQ,"Proyector BenQ Lampara LW500 2000 Lumens WXGA 3y",,,,https://sedvirtual.sedcolombia.com.co/stockimages/BENQ-9H.JRE77.13L-4.jpg,3
9H9A0LT#ABM,Computadores,PC's,HP,"PC HP Pro SFF 400 G9R Intel i5-13500, 16GB, 512GB SSD, Wi-Fi 6, Win 11 Pro 1 año",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A0LT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A0LT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A0LT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A0LT#ABM-4.jpg,0
9H9A1LT#ABM,Computadores,PC's,HP,"PC HP Pro SFF 400 G9R Intel i7-13700, 16GB, 512GB SSD, Wi-Fi 6, Win 11 Pro 1 año",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A1LT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A1LT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A1LT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A1LT#ABM-4.jpg,0
9H9A4LT#ABM,Computadores,PC's,HP,"PC HP Pro Mini 400 G9R Intel i5-13500T, 16GB, 512GB SSD, Wi-Fi 6, Win 11 Pro 1 Año",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A4LT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A4LT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A4LT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A4LT#ABM-4.jpg,0
9H9A5LT#ABM,Computadores,PC's,HP,"PC HP Pro Mini 400 G9R Intel i7-13700T, 16GB, 512GB SSD, Wi-Fi 6, Win 11 Pro 1 año",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A5LT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A5LT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A5LT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9H9A5LT#ABM-4.jpg,0
9J317LT#ABM,Computadores,Portátiles,HP,"Portatil HP EB x360 1040 G10 14' Intel I7 1355U 32GB 1TBSSD Win 11 1 año gtia",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9J317LT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9J317LT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9J317LT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9J317LT#ABM-4.jpg,0
9P4K1LA#ABM,Computadores,"Todo en Uno",HP,"AIO HP ProOne 240 G10 24' Intel i5-1335U 512GB 8GB Wi-Fi 6 Win 11 Pro","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9P4K1LA#ABM -1.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9P4K1LA#ABM -2.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9P4K1LA#ABM -3.jpg","https://sedvirtual.sedcolombia.com.co/stockimages/HP-9P4K1LA#ABM -4.jpg",0
9Q1F3AT#ABM,Computadores,Portátiles,HP,"HP Elite Dragonfly  G4 13.5' Intel I7 1355U 32GB 1TB SSD Win 11 1 año garantia",https://sedvirtual.sedcolombia.com.co/stockimages/HP-9Q1F3AT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9Q1F3AT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9Q1F3AT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-9Q1F3AT#ABM-4.jpg,0
A11SBLT#ABM,Computadores,Portátiles,HP,"Portátil HP WS Firefly 14 G11 Intel Ultra 7 155H 16GB 512 SSD 4GB Win 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/HP-A11SBLT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A11SBLT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A11SBLT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A11SBLT#ABM-4.jpg,0
A12FJLA#ABM,Computadores,Portátiles,HP,"Portatil HP 250 G9 15.6' Intel Celeron N4500 8Gb 256SSD Linux 1Yr",https://sedvirtual.sedcolombia.com.co/stockimages/HP-A12FJLA#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A12FJLA#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A12FJLA#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A12FJLA#ABM-4.jpg,0
A31DRLT#ABM,Computadores,Portátiles,HP,"Portátil HP WS Power 16G11 Intel Ultra 9 185H 16GB 1TB SSD 6GB Windows 11 Pro 1Y",https://sedvirtual.sedcolombia.com.co/stockimages/HP-A31DRLT#ABM-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A31DRLT#ABM-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A31DRLT#ABM-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/HP-A31DRLT#ABM-4.jpg,0
AA810828,Servidores,Memorias,DELL,"Memoria ram servidor Dell 64GB-2RX4 DDR4 RDIMM 3200MHz",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AA810828-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AA810828-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AA810828-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AA810828-4.jpg,0
AB634642,Servidores,Memorias,DELL,"Memoria ram servidor Dell 32GB-2Rx8 DDR4 RDIMM 3200MHz",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB634642-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB634642-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB634642-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB634642-4.jpg,0
AB675793,Servidores,Memorias,DELL,"Memoria ram Dell 16GB-2RX4 DDR4 UDIMM 3200MHz ECC",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB675793-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB675793-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB675793-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AB675793-4.jpg,0
AB-ARPLUS1000,"Potencia y Protección",UPS´s,ABLEREX,"UPS online TORRE  1 KVA 120V monofasica",https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS1000-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS1000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS1000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS1000-4.jpg,0
AB-ARPLUS2000,"Potencia y Protección",UPS´s,ABLEREX,"UPS online torre  2 KVA monofasica",https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS2000-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS2000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS2000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUS2000-4.jpg,0
AB-ARPLUSRT3000,"Potencia y Protección",UPS´s,ABLEREX,"UPS  online torre de 3 KVA monofasica",,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUSRT3000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUSRT3000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-ARPLUSRT3000-4.jpg,1
AB-RAILKIT,"Potencia y Protección",Otro,ABLEREX,"KIT para montaje en riel",,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-RAILKIT-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-RAILKIT-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-RAILKIT-4.jpg,1
AB-SR2000,"Potencia y Protección",UPS´s,ABLEREX,"UPS  interactiva con AVR 2000VA/1200 W",https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-SR2000-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-SR2000-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-SR2000-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ABLEREX-AB-SR2000-4.jpg,0
AC049355,Servidores,Memorias,DELL,"Memoria ram Dell 16GB - 1Rx8 DDR5 UDIMM 4800MHz",https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AC049355-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AC049355-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AC049355-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/DELL-AC049355-4.jpg,0
AD4S320032G22-SGN,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM Adata para portátil y AIO DDR4 32GB 3200 Mhz",,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AD4S320032G22-SGN-3.jpg,,3
AD4U320032G22-SGN,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM Adata para PC DDR4 32GB 3200 Mhz",,,,,4
AD5S480016G-S,Almacenamiento,"Memoria RAM",ADATA,"Memoria RAM Adata para portátil y AIO DDR5 16GB 4800 Mhz",,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AD5S480016G-S-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AD5S480016G-S-4.jpg,2
AD5S560016G-S,Almacenamiento,"Memoria RAM",ADATA,"Memoria Ram Adata para portátil 16GB DDR5 5600mhz",,,,,4
AGAMMIXS70B-1T-CS,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD XPG Gammix S70 Blade M.2 PCI NVME Gen 4x4 2280 1TB",,,,,4
AHD330-1TU31-CBK,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 1TB USB 3.2 Negro",,,,,4
AHD330-1TU31-CBL,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 1TB USB 3.2 Azul",,,,,4
AHD330-1TU31-CRD,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 1TB USB 3.2 Rojo",,,,,4
AHD330-2TU31-CBK,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 2TB USB 3.2 Negro",https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD330-2TU31-CBK-1.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD330-2TU31-CBK-2.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD330-2TU31-CBK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD330-2TU31-CBK-4.jpg,0
AHD330-2TU31-CRD,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 2TB USB 3.2 Rojo",,,,,4
AHD330-4TU31-CBK,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD330 Antigolpes 4TB USB 3.2 Negro",,,,,4
AHD710P-1TU31-CBK,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD710 P Antigolpes 1TB USB 3.2 Negro",,,,,4
AHD710P-1TU31-CBL,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD710 P Antigolpes 1TB USB 3.2 Azul",,,,,4
AHD710P-1TU31-CRD,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD710 P Antigolpes 1TB USB 3.2 Rojo",,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD710P-1TU31-CRD-3.jpg,,3
AHD710P-1TU31-CYL,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD710 P Antigolpes 1TB USB 3.2 Amarillo",,,,,4
AHD710P-2TU31-CBK,Almacenamiento,"Disco Duro Externo",ADATA,"Disco Externo Adata HD710 P Antigolpes 2TB USB 3.2 Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ADATA-AHD710P-2TU31-CBK-4.jpg,3
ALEG-700-256GCS,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA Legend 700 M.2 PCI NVME Gen 3x4 2280 256GB",,,,,4
ALEG-700-512GCS,Almacenamiento,"Unidad de estado sólido SSD",ADATA,"Unidad SSD ADATA Legend 700 M.2 PCI NVME Gen 3x4 2280 512GB",,,,,4
ARG-AC-0101,Accesorios,"Cargadores de Carro",ARGOMTECH,"Cargador de Automovil Argom USB 1A Negro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0101-4.jpg,3
ARG-AC-0118BK,Accesorios,"Cargadores de Carro",ARGOMTECH,"Cargador de Automovil Argom tipo C -USB 36W Negro",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0118BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0118BK-4.jpg,2
ARG-AC-0119WT,Accesorios,Cargadores,ARGOMTECH,"Estacion de Carga Argom 5 puertos USB 6A",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0119WT-4.jpg,3
ARG-AC-0122BK,Accesorios,Cargadores,ARGOMTECH,"Cargador de pared Argom tipo C -USB 38W",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0122BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0122BK-4.jpg,2
ARG-AC-0124BK,Accesorios,Cargadores,ARGOMTECH,"Cargador de pared Argom tipo C- USB 65W",https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0124BK-1.jpg,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0124BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0124BK-4.jpg,1
ARG-AC-0297WT,Accesorios,Cargadores,ARGOMTECH,"Cargador de viaje universal Argom de 4 enchufes",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-0297WT-4.jpg,3
ARG-AC-9180BK,Accesorios,Otro,ARGOMTECH,"Camara Argom De Accion 4K Ultra HD- Control Remoto",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AC-9180BK-4.jpg,3
ARG-AV-5110,Accesorios,"Replicador de puertos",ARGOMTECH,"Splitter HDMI Argom a 2 canales HDMI",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AV-5110-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AV-5110-4.jpg,2
ARG-AV-5114,Accesorios,"Replicador de puertos",ARGOMTECH,"Splitter HDMI Argom a 4 canales HDMI",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AV-5114-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-AV-5114-4.jpg,2
ARG-BR-1349,"Televisores y Monitores","Soportes de Televisores",ARGOMTECH,"Soporte de Inclinacion Argom para TV 55' - 90'",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-BR-1349-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-BR-1349-4.jpg,2
ARG-BR-1546,"Televisores y Monitores","Soportes de Televisores",ARGOMTECH,"Soporte de Pared Argom TV 32'- 55' / Brazo de Mov.",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-BR-1546-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-BR-1546-4.jpg,2
ARG-CB-0021BL,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Micro USB a USB 2.0 -Azul",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0021BL-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0021BL-4.jpg,2
ARG-CB-0024WT,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a Lightning",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0024WT-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0024WT-4.jpg,2
ARG-CB-0028GR,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a USB -1 metro",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0028GR-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0028GR-4.jpg,2
ARG-CB-0034,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB 2.0 a Micro USB- 1.5m",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0034-4.jpg,3
ARG-CB-0037,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB a Lighthing 1 metro",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0037-4.jpg,3
ARG-CB-0040,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB a Lighthing 3 metros",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0040-4.jpg,3
ARG-CB-0042,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Mini Displayport a HDMI 22cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0042-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0042-4.jpg,2
ARG-CB-0043,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom tipo C a VGA de 15 cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0043-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0043-4.jpg,2
ARG-CB-0045,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB 2.0 a RJ-45 de 15 cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0045-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0045-4.jpg,2
ARG-CB-0046,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB 3.0 a USB de 1.8 m",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0046-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0046-4.jpg,2
ARG-CB-0049BK,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a Tipo C 100W Nylon",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0049BK-4.jpg,3
ARG-CB-0051,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Micro USB a USB OTG de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0051-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0051-4.jpg,2
ARG-CB-0052,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom mini HDMI a HDMI de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0052-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0052-4.jpg,2
ARG-CB-0053,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Mini Displayport a VGA",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0053-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0053-4.jpg,2
ARG-CB-0054,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Micro HDMI a HDMI de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0054-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0054-4.jpg,2
ARG-CB-0055,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom HDMI a VGA",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0055-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0055-4.jpg,2
ARG-CB-0056,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Displayport a VGA",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0056-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0056-4.jpg,2
ARG-CB-0059,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Displayport a HDMI de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0059-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0059-4.jpg,2
ARG-CB-0060,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a HDMI de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0060-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0060-4.jpg,2
ARG-CB-0061,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a Displayport de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0061-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0061-4.jpg,2
ARG-CB-0062,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a RJ45 de 15cm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0062-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0062-4.jpg,2
ARG-CB-0064,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom USB 3.1 Tipo C- M/H",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0064-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0064-4.jpg,2
ARG-CB-0065,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom Tipo C a Micro USB de 1.8m",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0065-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0065-4.jpg,2
ARG-CB-0066,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom de sonido Estereo Tipo C",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0066-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0066-4.jpg,2
ARG-CB-0067,Accesorios,Cables,ARGOMTECH,"Cable Adaptador Argom de Sonido Estereo USB 2.0",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0067-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0067-4.jpg,2
ARG-CB-0070BK,Accesorios,Cables,ARGOMTECH,"Cable de Silicona Argom Tipo C a Tipo C - 65W",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0070BK-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-CB-0070BK-4.jpg,2
ARG-HS-0063,Audio,Audífonos,ARGOMTECH,"Diadema Estereo Argom USB Con Microfono Dynamic 63",,,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0063-4.jpg,3
ARG-HS-0525B,Audio,Audífonos,ARGOMTECH,"Audifonos Argom Reduccion de Ruido-1,2m-Mini jack 3.5mm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525B-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525B-4.jpg,2
ARG-HS-0525L,Audio,Audífonos,ARGOMTECH,"Audifonos Argom Reduccion de Ruido-1,2m-Mini jack 3.5mm",,,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525L-3.jpg,https://sedvirtual.sedcolombia.com.co/stockimages/ARGOMTECH-ARG-HS-0525L-4.jpg,2
